#Mode: 20
#              1                2                3                4                5                6                7                8                9               10               11               12               13 
#      Time (fs)          Sin 1 0          Sin 2 0          Sin 3 0         Tri 1 -1         Tri 2 -1         Tri 3 -1          Tri 1 0          Tri 2 0          Tri 3 0          Tri 1 1          Tri 2 1          Tri 3 1 
   180.000000000      0.000000000      0.268556699      0.724337628      0.000722662      0.001800502      0.001010740      0.000000000      0.000037844      0.000000000      0.000722668      0.001800515      0.001010742 
   180.500000000      0.000000000      0.268788580      0.724080753      0.000751792      0.001860786      0.000934230      0.000000000      0.000037032      0.000000000      0.000751798      0.001860799      0.000934231 
   181.000000000      0.000000000      0.268569925      0.724254474      0.000796802      0.001912549      0.000860422      0.000000000      0.000036037      0.000000000      0.000796809      0.001912561      0.000860422 
   181.500000000      0.000000000      0.269630540      0.723154245      0.000824166      0.001951132      0.000814717      0.000000000      0.000035166      0.000000000      0.000824173      0.001951143      0.000814718 
   182.000000000      0.000000000      0.273169842      0.719601480      0.000818260      0.001973206      0.000805566      0.000000000      0.000034594      0.000000000      0.000818268      0.001973215      0.000805568 
   182.500000000      0.000000000      0.277979132      0.714810524      0.000789495      0.001977935      0.000820615      0.000000000      0.000034231      0.000000000      0.000789505      0.001977943      0.000820619 
   183.000000000      0.000000000      0.280203492      0.712629684      0.000764038      0.001966985      0.000835499      0.000000000      0.000033757      0.000000000      0.000764048      0.001966993      0.000835503 
   183.500000000      0.000000000      0.278111528      0.714799981      0.000754168      0.001944050      0.000829572      0.000000000      0.000032886      0.000000000      0.000754180      0.001944058      0.000829577 
   184.000000000      0.000000000      0.273686977      0.719350228      0.000747281      0.001913672      0.000804649      0.000000000      0.000031566      0.000000000      0.000747293      0.001913681      0.000804654 
   184.500000000      0.000000000      0.269820669      0.723380249      0.000722842      0.001879736      0.000781945      0.000000000      0.000030009      0.000000000      0.000722854      0.001879745      0.000781952 
   185.000000000      0.000000000      0.267052995      0.726321076      0.000677964      0.001844079      0.000776682      0.000000000      0.000028448      0.000000000      0.000677975      0.001844089      0.000776690 
   185.500000000      0.000000000      0.263408461      0.730119149      0.000626920      0.001806133      0.000789598      0.000000000      0.000027061      0.000000000      0.000626929      0.001806143      0.000789607 
   186.000000000      0.000000000      0.256958216      0.736706451      0.000583725      0.001762988      0.000808013      0.000000000      0.000025852      0.000000000      0.000583734      0.001762998      0.000808024 
   186.500000000      0.000000000      0.247938773      0.745867605      0.000556677      0.001711097      0.000816661      0.000000000      0.000024723      0.000000000      0.000556684      0.001711107      0.000816672 
   187.000000000      0.000000000      0.238143193      0.755828986      0.000549929      0.001647516      0.000804681      0.000000000      0.000023541      0.000000000      0.000549936      0.001647526      0.000804692 
   187.500000000      0.000000000      0.229020158      0.765154577      0.000559317      0.001571132      0.000771067      0.000000000      0.000022208      0.000000000      0.000559323      0.001571142      0.000771077 
   188.000000000      0.000000000      0.221068667      0.773356246      0.000572836      0.001483419      0.000720911      0.000000000      0.000020731      0.000000000      0.000572843      0.001483428      0.000720920 
   188.500000000      0.000000000      0.214776785      0.779945073      0.000580127      0.001388264      0.000661039      0.000000000      0.000019260      0.000000000      0.000580134      0.001388273      0.000661046 
   189.000000000      0.000000000      0.210874828      0.784158051      0.000581368      0.001291104      0.000602049      0.000000000      0.000018061      0.000000000      0.000581375      0.001291111      0.000602055 
   189.500000000      0.000000000      0.210127977      0.785194229      0.000577564      0.001197829      0.000554809      0.000000000      0.000017371      0.000000000      0.000577572      0.001197836      0.000554814 
   190.000000000      0.000000000      0.212457267      0.783109449      0.000569780      0.001113837      0.000524362      0.000000000      0.000017309      0.000000000      0.000569788      0.001113843      0.000524366 
   190.500000000      0.000000000      0.217151422      0.778612258      0.000559133      0.001042777      0.000507365      0.000000000      0.000017751      0.000000000      0.000559141      0.001042783      0.000507370 
   191.000000000      0.000000000      0.223110780      0.772824115      0.000544433      0.000985929      0.000492944      0.000000000      0.000018472      0.000000000      0.000544441      0.000985936      0.000492949 
   191.500000000      0.000000000      0.228910940      0.767162979      0.000533978      0.000942220      0.000477205      0.000000000      0.000019256      0.000000000      0.000533985      0.000942227      0.000477209 
   192.000000000      0.000000000      0.233212780      0.762795134      0.000531985      0.000909209      0.000544753      0.000000000      0.000020174      0.000000000      0.000531992      0.000909217      0.000544756 
   192.500000000      0.000000000      0.236598581      0.759484051      0.000562691      0.000884391      0.000501234      0.000000000      0.000020717      0.000000000      0.000562697      0.000884399      0.000501238 
   193.000000000      0.000000000      0.240213719      0.755904024      0.000598307      0.000865937      0.000466333      0.000000000      0.000021087      0.000000000      0.000598311      0.000865945      0.000466337 
   193.500000000      0.000000000      0.245231335      0.750904675      0.000619999      0.000852339      0.000449139      0.000000000      0.000021024      0.000000000      0.000620001      0.000852346      0.000449143 
   194.000000000      0.000000000      0.252086238      0.744060881      0.000624211      0.000843012      0.000448710      0.000000000      0.000021004      0.000000000      0.000624212      0.000843019      0.000448714 
   194.500000000      0.000000000      0.260594071      0.735550540      0.000622620      0.000836467      0.000458063      0.000000000      0.000021080      0.000000000      0.000622621      0.000836473      0.000458065 
   195.000000000      0.000000000      0.269905061      0.726215025      0.000626119      0.000830943      0.000472188      0.000000000      0.000021405      0.000000000      0.000626121      0.000830949      0.000472188 
   195.500000000      0.000000000      0.278884078      0.717196694      0.000628589      0.000824401      0.000495605      0.000000000      0.000022033      0.000000000      0.000628591      0.000824406      0.000495603 
   196.000000000      0.000000000      0.287239345      0.708792761      0.000625159      0.000814903      0.000532465      0.000000000      0.000022839      0.000000000      0.000625160      0.000814907      0.000532462 
   196.500000000      0.000000000      0.295495552      0.700496978      0.000617826      0.000800813      0.000573356      0.000000000      0.000023480      0.000000000      0.000617827      0.000800815      0.000573352 
   197.000000000      0.000000000      0.303559042      0.692413476      0.000618165      0.000781733      0.000601915      0.000000000      0.000023856      0.000000000      0.000618167      0.000781735      0.000601910 
   197.500000000      0.000000000      0.310317067      0.685664991      0.000627325      0.000758440      0.000611238      0.000000000      0.000023939      0.000000000      0.000627327      0.000758441      0.000611232 
   198.000000000      0.000000000      0.315233816      0.680779706      0.000635017      0.000732185      0.000614106      0.000000000      0.000023864      0.000000000      0.000635020      0.000732185      0.000614101 
   198.500000000      0.000000000      0.318572373      0.677482768      0.000630525      0.000707176      0.000622830      0.000000000      0.000023800      0.000000000      0.000630527      0.000707176      0.000622826 
   199.000000000      0.000000000      0.320958158      0.675146437      0.000609188      0.000686292      0.000640307      0.000000000      0.000023833      0.000000000      0.000609190      0.000686291      0.000640304 
   199.500000000      0.000000000      0.321373793      0.674731367      0.000576068      0.000672945      0.000686380      0.000000000      0.000024054      0.000000000      0.000576069      0.000672944      0.000686379 
   200.000000000      0.000000000      0.318775305      0.677099353      0.000541947      0.000669449      0.000838963      0.000000000      0.000024624      0.000000000      0.000541948      0.000669447      0.000838964 
   200.500000000      0.000000000      0.313581809      0.681876157      0.000515743      0.000676892      0.001065672      0.000000000      0.000025419      0.000000000      0.000515744      0.000676891      0.001065674 
   201.000000000      0.000000000      0.307775959      0.687153197      0.000501298      0.000694628      0.001326285      0.000000000      0.000026421      0.000000000      0.000501298      0.000694626      0.001326288 
   201.500000000      0.000000000      0.303669589      0.690667188      0.000486000      0.000720643      0.001611177      0.000000000      0.000027583      0.000000000      0.000485999      0.000720641      0.001611180 
   202.000000000      0.000000000      0.303501787      0.690181467      0.000464772      0.000750992      0.001928285      0.000000000      0.000028650      0.000000000      0.000464771      0.000750989      0.001928287 
   202.500000000      0.000000000      0.307597758      0.685368291      0.000439094      0.000781571      0.002281432      0.000000000      0.000029761      0.000000000      0.000439092      0.000781568      0.002281434 
   203.000000000      0.000000000      0.314060400      0.678143252      0.000422194      0.000809258      0.002651465      0.000000000      0.000030517      0.000000000      0.000422192      0.000809255      0.002651466 
   203.500000000      0.000000000      0.320211826      0.671200070      0.000423372      0.000831381      0.003023684      0.000000000      0.000031236      0.000000000      0.000423370      0.000831378      0.003023684 
   204.000000000      0.000000000      0.324481784      0.666149688      0.000433683      0.000847076      0.003387583      0.000000000      0.000031849      0.000000000      0.000433682      0.000847072      0.003387583 
   204.500000000      0.000000000      0.326848997      0.663042869      0.000431471      0.000856460      0.003750014      0.000000000      0.000032249      0.000000000      0.000431470      0.000856457      0.003750014 
   205.000000000      0.000000000      0.327641467      0.661576295      0.000402986      0.000860222      0.004111767      0.000000000      0.000032293      0.000000000      0.000402984      0.000860219      0.004111767 
   205.500000000      0.000000000      0.326839709      0.661774834      0.000358033      0.000859045      0.004459722      0.000000000      0.000031861      0.000000000      0.000358031      0.000859042      0.004459723 
   206.000000000      0.000000000      0.323643739      0.664428890      0.000320108      0.000853526      0.004774646      0.000000000      0.000030812      0.000000000      0.000320105      0.000853524      0.004774649 
   206.500000000      0.000000000      0.317981398      0.669605548      0.000306702      0.000844273      0.005040990      0.000000000      0.000029126      0.000000000      0.000306699      0.000844270      0.005040994 
   207.000000000      0.000000000      0.312146685      0.675006674      0.000319769      0.000831637      0.005258438      0.000000000      0.000026953      0.000000000      0.000319766      0.000831635      0.005258444 
   207.500000000      0.000000000      0.305303034      0.681487562      0.000348467      0.000817061      0.005426883      0.000000000      0.000024579      0.000000000      0.000348463      0.000817060      0.005426890 
   208.000000000      0.000000000      0.299893871      0.686618028      0.000376718      0.000802230      0.005553955      0.000000000      0.000022290      0.000000000      0.000376714      0.000802230      0.005553964 
   208.500000000      0.000000000      0.292559181      0.693756346      0.000397291      0.000789010      0.005645833      0.000000000      0.000020200      0.000000000      0.000397286      0.000789011      0.005645843 
   209.000000000      0.000000000      0.284117064      0.702065035      0.000414799      0.000779033      0.005705901      0.000000000      0.000018429      0.000000000      0.000414794      0.000779034      0.005705912 
   209.500000000      0.000000000      0.275439465      0.710753223      0.000435495      0.000773206      0.005686412      0.000000000      0.000017076      0.000000000      0.000435491      0.000773208      0.005686424 
   210.000000000      0.000000000      0.267148101      0.719115294      0.000460418      0.000771933      0.005627846      0.000000000      0.000016202      0.000000000      0.000460414      0.000771934      0.005627858 
   210.500000000      0.000000000      0.259609404      0.726736083      0.000482591      0.000772743      0.005564009      0.000000000      0.000015817      0.000000000      0.000482587      0.000772744      0.005564021 
   211.000000000      0.000000000      0.253401244      0.733036726      0.000496693      0.000772923      0.005503483      0.000000000      0.000015823      0.000000000      0.000496691      0.000772923      0.005503495 
   211.500000000      0.000000000      0.249323871      0.737205524      0.000505103      0.000769463      0.005452720      0.000000000      0.000016024      0.000000000      0.000505102      0.000769462      0.005452732 
   212.000000000      0.000000000      0.247319063      0.739293731      0.000510759      0.000760234      0.005414483      0.000000000      0.000016242      0.000000000      0.000510759      0.000760233      0.005414495 
   212.500000000      0.000000000      0.247919642      0.738762680      0.000518079      0.000745330      0.005387203      0.000000000      0.000016441      0.000000000      0.000518080      0.000745330      0.005387216 
   213.000000000      0.000000000      0.250678426      0.736064618      0.000528724      0.000727389      0.005364017      0.000000000      0.000016679      0.000000000      0.000528726      0.000727389      0.005364031 
   213.500000000      0.000000000      0.254839359      0.731974513      0.000538512      0.000710990      0.005335080      0.000000000      0.000016948      0.000000000      0.000538514      0.000710990      0.005335095 
   214.000000000      0.000000000      0.259821244      0.727098437      0.000542701      0.000701068      0.005287839      0.000000000      0.000017085      0.000000000      0.000542703      0.000701069      0.005287855 
   214.500000000      0.000000000      0.265849837      0.721224175      0.000543943      0.000701551      0.005209054      0.000000000      0.000016873      0.000000000      0.000543945      0.000701552      0.005209070 
   215.000000000      0.000000000      0.272129293      0.715149117      0.000550098      0.000712259      0.005090345      0.000000000      0.000016166      0.000000000      0.000550100      0.000712260      0.005090361 
   215.500000000      0.000000000      0.277377970      0.710144697      0.000568859      0.000730998      0.004931274      0.000000000      0.000015053      0.000000000      0.000568861      0.000730998      0.004931289 
   216.000000000      0.000000000      0.281324168      0.706493038      0.000597975      0.000753235      0.004733339      0.000000000      0.000013680      0.000000000      0.000597976      0.000753236      0.004733353 
   216.500000000      0.000000000      0.283660199      0.704537129      0.000628326      0.000774417      0.004492449      0.000000000      0.000012274      0.000000000      0.000628327      0.000774417      0.004492461 
   217.000000000      0.000000000      0.284535960      0.704133303      0.000651902      0.000790320      0.004217639      0.000000000      0.000011007      0.000000000      0.000651902      0.000790319      0.004217649 
   217.500000000      0.000000000      0.283921478      0.705289509      0.000673519      0.000798844      0.003917148      0.000000000      0.000009984      0.000000000      0.000673519      0.000798843      0.003917156 
   218.000000000      0.000000000      0.283350599      0.706461292      0.000682841      0.000800015      0.003606543      0.000000000      0.000009306      0.000000000      0.000682841      0.000800014      0.003606549 
   218.500000000      0.000000000      0.284086556      0.706330115      0.000692794      0.000796134      0.003298237      0.000000000      0.000008993      0.000000000      0.000692794      0.000796133      0.003298243 
   219.000000000      0.000000000      0.286571933      0.704440734      0.000690246      0.000790910      0.003008048      0.000000000      0.000008923      0.000000000      0.000690247      0.000790909      0.003008052 
   219.500000000      0.000000000      0.290166070      0.701383533      0.000679201      0.000788260      0.002753274      0.000000000      0.000008918      0.000000000      0.000679203      0.000788260      0.002753279 
   220.000000000      0.000000000      0.293704619      0.698298848      0.000661446      0.000791150      0.002541227      0.000000000      0.000008879      0.000000000      0.000661448      0.000791150      0.002541233 
   220.500000000      0.000000000      0.295519548      0.696818355      0.000645087      0.000800891      0.002380677      0.000000000      0.000008779      0.000000000      0.000645089      0.000800891      0.002380684 
   221.000000000      0.000000000      0.296111870      0.696501003      0.000628409      0.000816196      0.002244611      0.000000000      0.000008685      0.000000000      0.000628411      0.000816195      0.002244620 
   221.500000000      0.000000000      0.296273489      0.696572260      0.000606869      0.000835432      0.002130519      0.000000000      0.000008598      0.000000000      0.000606871      0.000835431      0.002130530 
   222.000000000      0.000000000      0.297142615      0.695857617      0.000599356      0.000855891      0.002040342      0.000000000      0.000008578      0.000000000      0.000599357      0.000855890      0.002040353 
   222.500000000      0.000000000      0.298934219      0.694161899      0.000604621      0.000875376      0.001967583      0.000000000      0.000008711      0.000000000      0.000604623      0.000875374      0.001967594 
   223.000000000      0.000000000      0.300369068      0.692792615      0.000615636      0.000892602      0.001906362      0.000000000      0.000009107      0.000000000      0.000615637      0.000892600      0.001906372 
   223.500000000      0.000000000      0.299439352      0.693782530      0.000625888      0.000907077      0.001851176      0.000000000      0.000009827      0.000000000      0.000625890      0.000907075      0.001851185 
   224.000000000      0.000000000      0.294559112      0.698725854      0.000629692      0.000918650      0.001803750      0.000000000      0.000010841      0.000000000      0.000629694      0.000918649      0.001803757 
   224.500000000      0.000000000      0.287548313      0.705821670      0.000625096      0.000925493      0.001758405      0.000000000      0.000012025      0.000000000      0.000625098      0.000925492      0.001758409 
   225.000000000      0.000000000      0.280710769      0.712761644      0.000611846      0.000930267      0.001714394      0.000000000      0.000014569      0.000000000      0.000611849      0.000930266      0.001714395 
   225.500000000      0.000000000      0.276185642      0.717399169      0.000598183      0.000930745      0.001670809      0.000000000      0.000015712      0.000000000      0.000598186      0.000930744      0.001670809 
   226.000000000      0.000000000      0.274795387      0.718945717      0.000575524      0.000927962      0.001617541      0.000000000      0.000016843      0.000000000      0.000575526      0.000927961      0.001617539 
   226.500000000      0.000000000      0.275827303      0.718072480      0.000564210      0.000922761      0.001554203      0.000000000      0.000017869      0.000000000      0.000564212      0.000922760      0.001554201 
   227.000000000      0.000000000      0.277613581      0.716425082      0.000572619      0.000916858      0.001481778      0.000000000      0.000018828      0.000000000      0.000572621      0.000916857      0.001481776 
   227.500000000      0.000000000      0.278498448      0.715645270      0.000600389      0.000913003      0.001404755      0.000000000      0.000019989      0.000000000      0.000600391      0.000913001      0.001404754 
   228.000000000      0.000000000      0.277507808      0.716692386      0.000640509      0.000916832      0.001332188      0.000000000      0.000020749      0.000000000      0.000640510      0.000916830      0.001332187 
   228.500000000      0.000000000      0.274155998      0.720098907      0.000681318      0.000922207      0.001258189      0.000000000      0.000021665      0.000000000      0.000681319      0.000922205      0.001258190 
   229.000000000      0.000000000      0.271352823      0.722926268      0.000725561      0.000935323      0.001188199      0.000000000      0.000022741      0.000000000      0.000725562      0.000935321      0.001188202 
   229.500000000      0.000000000      0.271912786      0.722376386      0.000775724      0.000955998      0.001111749      0.000000000      0.000023883      0.000000000      0.000775725      0.000955997      0.001111752 
   230.000000000      0.000000000      0.277039812      0.717257737      0.000834423      0.000983862      0.001020452      0.000000000      0.000024972      0.000000000      0.000834424      0.000983861      0.001020456 
   230.500000000      0.000000000      0.284435397      0.709900954      0.000888746      0.001015820      0.000914310      0.000000000      0.000025894      0.000000000      0.000888747      0.001015819      0.000914314 
   231.000000000      0.000000000      0.289579703      0.704802727      0.000942534      0.001049474      0.000803420      0.000000000      0.000026709      0.000000000      0.000942536      0.001049473      0.000803424 
   231.500000000      0.000000000      0.288834535      0.705566625      0.000973790      0.001086505      0.000725416      0.000000000      0.000027415      0.000000000      0.000973793      0.001086503      0.000725418 
   232.000000000      0.000000000      0.281571495      0.712814595      0.000981501      0.001136729      0.000674669      0.000000000      0.000028107      0.000000000      0.000981505      0.001136728      0.000674670 
   232.500000000      0.000000000      0.269522924      0.724574761      0.001024936      0.001221335      0.000690411      0.000000000      0.000028950      0.000000000      0.001024940      0.001221333      0.000690411 
   233.000000000      0.000000000      0.256163992      0.737839263      0.000968317      0.001354324      0.000660957      0.000000000      0.000029548      0.000000000      0.000968322      0.001354322      0.000660956 
   233.500000000      0.000000000      0.245912067      0.747887360      0.000899231      0.001540147      0.000645855      0.000000000      0.000030108      0.000000000      0.000899236      0.001540145      0.000645853 
   234.000000000      0.000000000      0.239718007      0.753720540      0.000860228      0.001776861      0.000628308      0.000000000      0.000030661      0.000000000      0.000860233      0.001776858      0.000628305 
   234.500000000      0.000000000      0.237494081      0.755539934      0.000803522      0.002060781      0.000602988      0.000000000      0.000031405      0.000000000      0.000803526      0.002060778      0.000602985 
   235.000000000      0.000000000      0.238537616      0.753982960      0.000764441      0.002385372      0.000573880      0.000000000      0.000032039      0.000000000      0.000764445      0.002385369      0.000573877 
   235.500000000      0.000000000      0.242349444      0.749550783      0.000738873      0.002741826      0.000552902      0.000000000      0.000032575      0.000000000      0.000738876      0.002741823      0.000552899 
   236.000000000      0.000000000      0.247421050      0.743772649      0.000724984      0.003119699      0.000542003      0.000000000      0.000032930      0.000000000      0.000724988      0.003119695      0.000542001 
   236.500000000      0.000000000      0.251586432      0.738866133      0.000718297      0.003504914      0.000533887      0.000000000      0.000033241      0.000000000      0.000718302      0.003504910      0.000533885 
   237.000000000      0.000000000      0.252285611      0.737453995      0.000704418      0.003885881      0.000523083      0.000000000      0.000033631      0.000000000      0.000704423      0.003885877      0.000523081 
   237.500000000      0.000000000      0.249344515      0.739722150      0.000675023      0.004251472      0.000523080      0.000000000      0.000034189      0.000000000      0.000675028      0.004251468      0.000523076 
   238.000000000      0.000000000      0.243895362      0.744568461      0.000643499      0.004592674      0.000514594      0.000000000      0.000034647      0.000000000      0.000643505      0.004592670      0.000514589 
   238.500000000      0.000000000      0.237794177      0.750136182      0.000620927      0.004903661      0.000492758      0.000000000      0.000034951      0.000000000      0.000620934      0.004903657      0.000492752 
   239.000000000      0.000000000      0.233560077      0.753890384      0.000605356      0.005182679      0.000469182      0.000000000      0.000035106      0.000000000      0.000605363      0.005182676      0.000469176 
   239.500000000      0.000000000      0.232727493      0.754275840      0.000589669      0.005432581      0.000458507      0.000000000      0.000035155      0.000000000      0.000589675      0.005432578      0.000458502 
   240.000000000      0.000000000      0.234277325      0.752288079      0.000576419      0.005661098      0.000462176      0.000000000      0.000035212      0.000000000      0.000576424      0.005661096      0.000462172 
   240.500000000      0.000000000      0.235984109      0.750129875      0.000564526      0.005880626      0.000480134      0.000000000      0.000035443      0.000000000      0.000564531      0.005880625      0.000480130 
   241.000000000      0.000000000      0.236579980      0.749061156      0.000544143      0.006107115      0.000510217      0.000000000      0.000035915      0.000000000      0.000544148      0.006107114      0.000510214 
   241.500000000      0.000000000      0.236384731      0.748740059      0.000528931      0.006356972      0.000533457      0.000000000      0.000036488      0.000000000      0.000528936      0.006356972      0.000533454 
   242.000000000      0.000000000      0.234786736      0.749761847      0.000522175      0.006645177      0.000539864      0.000000000      0.000036981      0.000000000      0.000522181      0.006645178      0.000539861 
   242.500000000      0.000000000      0.231097552      0.752798865      0.000509076      0.006982981      0.000541110      0.000000000      0.000037244      0.000000000      0.000509082      0.006982983      0.000541106 
   243.000000000      0.000000000      0.226482933      0.756670286      0.000490704      0.007376245      0.000537884      0.000000000      0.000037111      0.000000000      0.000490711      0.007376248      0.000537879 
   243.500000000      0.000000000      0.223173788      0.759125099      0.000484454      0.007824542      0.000523357      0.000000000      0.000036403      0.000000000      0.000484461      0.007824545      0.000523351 
   244.000000000      0.000000000      0.221812912      0.759518361      0.000486550      0.008321433      0.000508854      0.000000000      0.000035047      0.000000000      0.000486557      0.008321438      0.000508848 
   244.500000000      0.000000000      0.221000015      0.759286322      0.000482991      0.008855825      0.000501459      0.000000000      0.000033109      0.000000000      0.000482997      0.008855830      0.000501452 
   245.000000000      0.000000000      0.219839651      0.759371566      0.000469442      0.009413873      0.000495672      0.000000000      0.000030805      0.000000000      0.000469447      0.009413878      0.000495666 
   245.500000000      0.000000000      0.219316331      0.758813072      0.000449365      0.009980766      0.000490967      0.000000000      0.000028399      0.000000000      0.000449369      0.009980772      0.000490961 
   246.000000000      0.000000000      0.220010632      0.757034112      0.000434477      0.010542216      0.000487891      0.000000000      0.000026085      0.000000000      0.000434480      0.010542222      0.000487886 
   246.500000000      0.000000000      0.220506175      0.755477891      0.000429418      0.011083093      0.000483472      0.000000000      0.000023965      0.000000000      0.000429421      0.011083099      0.000483467 
   247.000000000      0.000000000      0.219327454      0.755648671      0.000423720      0.011597018      0.000480171      0.000000000      0.000022051      0.000000000      0.000423722      0.011597025      0.000480167 
   247.500000000      0.000000000      0.216093806      0.757951951      0.000410773      0.012075533      0.000480605      0.000000000      0.000020416      0.000000000      0.000410774      0.012075540      0.000480602 
   248.000000000      0.000000000      0.210784715      0.762412396      0.000399265      0.012512032      0.000480550      0.000000000      0.000019191      0.000000000      0.000399266      0.012512039      0.000480547 
   248.500000000      0.000000000      0.204431293      0.767992916      0.000399172      0.012904272      0.000475201      0.000000000      0.000018496      0.000000000      0.000399172      0.012904278      0.000475200 
   249.000000000      0.000000000      0.199546074      0.772192007      0.000409643      0.013249392      0.000462756      0.000000000      0.000018331      0.000000000      0.000409644      0.013249399      0.000462754 
   249.500000000      0.000000000      0.198282931      0.772875865      0.000419255      0.013547318      0.000444738      0.000000000      0.000018578      0.000000000      0.000419255      0.013547325      0.000444735 
   250.000000000      0.000000000      0.200650382      0.770012263      0.000436703      0.013795625      0.000424126      0.000000000      0.000024444      0.000000000      0.000436703      0.013795632      0.000424122 
   250.500000000      0.000000000      0.205195762      0.765060402      0.000456334      0.014000022      0.000402957      0.000000000      0.000025210      0.000000000      0.000456333      0.014000028      0.000402953 
   251.000000000      0.000000000      0.210431497      0.759486677      0.000475948      0.014163644      0.000388417      0.000000000      0.000025807      0.000000000      0.000475947      0.014163651      0.000388412 
   251.500000000      0.000000000      0.215728316      0.753913280      0.000494666      0.014292144      0.000379247      0.000000000      0.000026290      0.000000000      0.000494665      0.014292150      0.000379241 
   252.000000000      0.000000000      0.221155956      0.748258500      0.000512390      0.014393166      0.000373871      0.000000000      0.000026690      0.000000000      0.000512389      0.014393173      0.000373865 
   252.500000000      0.000000000      0.226753477      0.742469005      0.000528464      0.014475432      0.000371326      0.000000000      0.000027075      0.000000000      0.000528463      0.014475438      0.000371319 
   253.000000000      0.000000000      0.231982794      0.737035805      0.000558596      0.014547959      0.000370359      0.000000000      0.000027575      0.000000000      0.000558596      0.014547965      0.000370352 
   253.500000000      0.000000000      0.236610931      0.732221059      0.000576824      0.014619374      0.000373688      0.000000000      0.000028239      0.000000000      0.000576823      0.014619381      0.000373681 
   254.000000000      0.000000000      0.240722451      0.727922100      0.000586404      0.014696680      0.000380086      0.000000000      0.000029108      0.000000000      0.000586404      0.014696687      0.000380079 
   254.500000000      0.000000000      0.243876187      0.724556692      0.000593564      0.014785139      0.000389729      0.000000000      0.000030255      0.000000000      0.000593564      0.014785146      0.000389723 
   255.000000000      0.000000000      0.246492350      0.721695376      0.000598390      0.014888207      0.000403726      0.000000000      0.000031627      0.000000000      0.000598390      0.014888215      0.000403720 
   255.500000000      0.000000000      0.247884641      0.720018278      0.000601199      0.015007326      0.000423428      0.000000000      0.000033173      0.000000000      0.000601198      0.015007334      0.000423422 
   256.000000000      0.000000000      0.247909860      0.719705979      0.000598408      0.015141414      0.000434942      0.000000000      0.000034631      0.000000000      0.000598407      0.015141422      0.000434937 
   256.500000000      0.000000000      0.247152060      0.720163579      0.000588452      0.015286239      0.000449527      0.000000000      0.000035920      0.000000000      0.000588451      0.015286248      0.000449524 
   257.000000000      0.000000000      0.246296158      0.720721056      0.000570182      0.015437966      0.000464803      0.000000000      0.000036879      0.000000000      0.000570180      0.015437975      0.000464801 
   257.500000000      0.000000000      0.245514478      0.721235003      0.000543658      0.015582082      0.000480807      0.000000000      0.000037420      0.000000000      0.000543656      0.015582092      0.000480806 
   258.000000000      0.000000000      0.244874337      0.721613232      0.000509901      0.015726471      0.000501077      0.000000000      0.000037526      0.000000000      0.000509899      0.015726481      0.000501077 
   258.500000000      0.000000000      0.244737363      0.721507989      0.000472847      0.015860701      0.000525176      0.000000000      0.000037196      0.000000000      0.000472845      0.015860710      0.000525174 
   259.000000000      0.000000000      0.245271539      0.720751257      0.000440103      0.015980138      0.000550129      0.000000000      0.000036460      0.000000000      0.000440101      0.015980147      0.000550126 
   259.500000000      0.000000000      0.245999695      0.719815083      0.000419142      0.016084292      0.000571483      0.000000000      0.000035386      0.000000000      0.000419141      0.016084300      0.000571479 
   260.000000000      0.000000000      0.246338308      0.719284577      0.000410986      0.016173924      0.000586599      0.000000000      0.000034097      0.000000000      0.000410985      0.016173931      0.000586594 
   260.500000000      0.000000000      0.246356429      0.719104196      0.000406101      0.016249497      0.000597703      0.000000000      0.000032772      0.000000000      0.000406101      0.016249502      0.000597697 
   261.000000000      0.000000000      0.246488134      0.718854265      0.000395085      0.016307876      0.000610024      0.000000000      0.000031632      0.000000000      0.000395084      0.016307880      0.000610018 
   261.500000000      0.000000000      0.248822710      0.716453663      0.000373901      0.016349468      0.000623098      0.000000000      0.000030700      0.000000000      0.000373900      0.016349470      0.000623092 
   262.000000000      0.000000000      0.250488687      0.714767683      0.000349872      0.016370690      0.000636145      0.000000000      0.000030220      0.000000000      0.000349871      0.016370692      0.000636140 
   262.500000000      0.000000000      0.251162014      0.714109531      0.000332076      0.016369346      0.000647736      0.000000000      0.000030144      0.000000000      0.000332075      0.016369346      0.000647732 
   263.000000000      0.000000000      0.248210025      0.717086573      0.000325095      0.016346319      0.000665213      0.000000000      0.000030153      0.000000000      0.000325094      0.016346319      0.000665210 
   263.500000000      0.000000000      0.245529637      0.719804269      0.000324007      0.016304526      0.000689486      0.000000000      0.000030061      0.000000000      0.000324005      0.016304525      0.000689485 
   264.000000000      0.000000000      0.243103037      0.721923078      0.000503025      0.016250289      0.000718841      0.000000000      0.000029576      0.000000000      0.000503023      0.016250289      0.000718842 
   264.500000000      0.000000000      0.239524307      0.725606285      0.000487866      0.016190446      0.000742013      0.000000000      0.000028757      0.000000000      0.000487865      0.016190446      0.000742014 
   265.000000000      0.000000000      0.234895092      0.730357302      0.000475175      0.016130068      0.000754525      0.000000000      0.000028070      0.000000000      0.000475174      0.016130067      0.000754526 
   265.500000000      0.000000000      0.230599859      0.734783185      0.000465635      0.016071270      0.000757768      0.000000000      0.000027609      0.000000000      0.000465634      0.016071270      0.000757769 
   266.000000000      0.000000000      0.228354766      0.737158769      0.000459914      0.016013110      0.000756485      0.000000000      0.000027447      0.000000000      0.000459913      0.016013109      0.000756486 
